V1,V2,Vout
1.497,1.5,0.0976353018
1.498,1.5,0.111927437
1.499,1.5,0.137006274
1.5,1.5,0.546207918
1.501,1.5,1.58544177
1.502,1.5,1.62871013
1.503,1.5,1.65162051
1.504,1.5,1.66816137
1.505,1.5,1.67999057
1.506,1.5,1.68907187
1.507,1.5,1.69634556
1.508,1.5,1.70230655
1.509,1.5,1.70730141
1.51,1.5,1.71157119
1.511,1.5,1.71528348
1.512,1.5,1.71855769
1.513,1.5,1.72148072
1.514,1.5,1.72411743
1.515,1.5,1.72651704
1.516,1.5,1.72871756
1.517,1.5,1.73074885
1.518,1.5,1.73263469
1.519,1.5,1.73439434
1.52,1.5,1.73604344
1.521,1.5,1.73759498
1.522,1.5,1.73905975
1.523,1.5,1.74044687
1.524,1.5,1.74176405
1.525,1.5,1.74301788
1.526,1.5,1.74421404
1.527,1.5,1.74535747
1.528,1.5,1.74645244
1.529,1.5,1.74750272
1.53,1.5,1.74851164
1.531,1.5,1.74948211
1.532,1.5,1.75041676
1.533,1.5,1.7513179
1.534,1.5,1.75218765
1.535,1.5,1.75302786
1.536,1.5,1.75384026
1.537,1.5,1.75462637
1.538,1.5,1.7553876
1.539,1.5,1.75612524
1.54,1.5,1.75684045
1.541,1.5,1.7575343
1.542,1.5,1.75820781
1.543,1.5,1.75886184
1.544,1.5,1.75949729
1.545,1.5,1.76011491
1.546,1.5,1.76071543
1.547,1.5,1.76129953
1.548,1.5,1.76186786
1.549,1.5,1.76242098
1.55,1.5,1.76295947
1.551,1.5,1.76348385
1.552,1.5,1.76399459
1.553,1.5,1.76449217
1.554,1.5,1.76497701
1.555,1.5,1.76544953
1.556,1.5,1.76591012
1.557,1.5,1.76635917
1.558,1.5,1.76679699
1.559,1.5,1.76722396
1.56,1.5,1.76764037
1.561,1.5,1.76804654
1.562,1.5,1.76844274
1.563,1.5,1.76882927
1.564,1.5,1.7692064
1.565,1.5,1.76957436
1.566,1.5,1.76993342
1.567,1.5,1.77028381
1.568,1.5,1.77062576
1.569,1.5,1.77095947
1.57,1.5,1.77128519
1.571,1.5,1.77160308
1.572,1.5,1.77191336
1.573,1.5,1.77221623
1.574,1.5,1.77251186
1.575,1.5,1.77280042
1.576,1.5,1.77308209
1.577,1.5,1.77335706
1.578,1.5,1.77362545
1.579,1.5,1.77388746
1.58,1.5,1.77414322
1.581,1.5,1.77439287
1.582,1.5,1.77463658
1.583,1.5,1.77487448
1.584,1.5,1.7751067
1.585,1.5,1.77533339
1.586,1.5,1.77555467
1.587,1.5,1.77577065
1.588,1.5,1.77598147
1.589,1.5,1.77618727
1.59,1.5,1.77638814
1.591,1.5,1.77658419
1.592,1.5,1.77677557
1.593,1.5,1.77696235
1.594,1.5,1.77714465
1.595,1.5,1.77732257
1.596,1.5,1.77749623
1.597,1.5,1.7776657
1.598,1.5,1.77783112
1.599,1.5,1.77799254
1.6,1.5,1.77815007
1.601,1.5,1.77830381
1.602,1.5,1.77845384
1.603,1.5,1.77860024
1.604,1.5,1.77874311
1.605,1.5,1.77888252
1.606,1.5,1.77901856
1.607,1.5,1.77915132
1.608,1.5,1.77928084
1.609,1.5,1.77940723
1.61,1.5,1.77953056
1.611,1.5,1.77965089
1.612,1.5,1.7797683
1.613,1.5,1.77988285
1.614,1.5,1.77999462
1.615,1.5,1.78010367
1.616,1.5,1.78021006
1.617,1.5,1.78031388
1.618,1.5,1.78041516
1.619,1.5,1.78051396
1.62,1.5,1.78061037
1.621,1.5,1.78070443
1.622,1.5,1.78079618
1.623,1.5,1.78088571
1.624,1.5,1.78097306
1.625,1.5,1.78105827
1.626,1.5,1.7811414
1.627,1.5,1.78122251
1.628,1.5,1.78130164
1.629,1.5,1.78137885
1.63,1.5,1.78145417
1.631,1.5,1.78152767
1.632,1.5,1.78159936
1.633,1.5,1.78166932
1.634,1.5,1.78173757
1.635,1.5,1.78180417
1.636,1.5,1.78186915
1.637,1.5,1.78193255
1.638,1.5,1.78199441
1.639,1.5,1.78205478
1.64,1.5,1.78211369
1.641,1.5,1.78217117
1.642,1.5,1.78222726
1.643,1.5,1.782282
1.644,1.5,1.78233542
1.645,1.5,1.78238755
1.646,1.5,1.78243843
1.647,1.5,1.7824881
1.648,1.5,1.78253656
1.649,1.5,1.78258389
1.65,1.5,1.78263007
1.651,1.5,1.78267515
1.652,1.5,1.78271917
1.653,1.5,1.78276213
1.654,1.5,1.78280408
1.655,1.5,1.78284504
1.656,1.5,1.78288504
1.657,1.5,1.7829241
1.658,1.5,1.78296223
1.659,1.5,1.78299948
1.66,1.5,1.78303586
1.661,1.5,1.7830714
1.662,1.5,1.7831061
1.663,1.5,1.78314001
1.664,1.5,1.78317313
1.665,1.5,1.7832055
1.666,1.5,1.78323713
1.667,1.5,1.78326803
1.668,1.5,1.78329824
1.669,1.5,1.78332776
1.67,1.5,1.78335661
1.671,1.5,1.78338482
1.672,1.5,1.7834124
1.673,1.5,1.78343936
1.674,1.5,1.78346573
1.675,1.5,1.78349152
1.676,1.5,1.78351675
1.677,1.5,1.78354141
1.678,1.5,1.78356555
1.679,1.5,1.78358916
1.68,1.5,1.78361227
1.681,1.5,1.78363488
1.682,1.5,1.78365702
1.683,1.5,1.78367868
1.684,1.5,1.7836999
1.685,1.5,1.78372066
1.686,1.5,1.783741
1.687,1.5,1.78376092
1.688,1.5,1.78378043
1.689,1.5,1.78379955
1.69,1.5,1.78381828
1.691,1.5,1.78383664
1.692,1.5,1.78385462
1.693,1.5,1.78387226
1.694,1.5,1.78388955
1.695,1.5,1.78390651
1.696,1.5,1.78392313
1.697,1.5,1.78393944
1.698,1.5,1.78395545
1.699,1.5,1.78397115
1.7,1.5,1.78398656
1.701,1.5,1.78400168
1.702,1.5,1.78401652
1.703,1.5,1.78403111
1.704,1.5,1.78404542
1.705,1.5,1.78405949
1.706,1.5,1.7840733
1.707,1.5,1.78408688
1.708,1.5,1.78410022
1.709,1.5,1.78411333
1.71,1.5,1.78412623
1.711,1.5,1.78413891
1.712,1.5,1.78415138
1.713,1.5,1.78416364
1.714,1.5,1.78417571
1.715,1.5,1.78418759
1.716,1.5,1.78419928
1.717,1.5,1.78421079
1.718,1.5,1.78422213
1.719,1.5,1.78423329
1.72,1.5,1.78424428
1.721,1.5,1.78425512
1.722,1.5,1.78426579
1.723,1.5,1.78427631
1.724,1.5,1.78428669
1.725,1.5,1.78429691
1.726,1.5,1.784307
1.727,1.5,1.78431695
1.728,1.5,1.78432677
1.729,1.5,1.78433646
1.73,1.5,1.78434602
1.731,1.5,1.78435547
1.732,1.5,1.78436479
1.733,1.5,1.78437399
1.734,1.5,1.78438309
1.735,1.5,1.78439207
1.736,1.5,1.78440096
1.737,1.5,1.78440973
1.738,1.5,1.78441841
1.739,1.5,1.78442699
1.74,1.5,1.78443547
1.741,1.5,1.78444387
1.742,1.5,1.78445218
1.743,1.5,1.78446039
1.744,1.5,1.78446853
1.745,1.5,1.78447658
1.746,1.5,1.78448455
1.747,1.5,1.78449244
1.748,1.5,1.78450026
1.749,1.5,1.78450801
1.75,1.5,1.78451569
1.751,1.5,1.78452329
1.752,1.5,1.78453083
1.753,1.5,1.78453831
1.754,1.5,1.78454572
1.755,1.5,1.78455307
1.756,1.5,1.78456036
1.757,1.5,1.78456759
1.758,1.5,1.78457477
1.759,1.5,1.78458188
1.76,1.5,1.78458895
1.761,1.5,1.78459597
1.762,1.5,1.78460293
1.763,1.5,1.78460984
1.764,1.5,1.78461672
1.765,1.5,1.78462354
1.766,1.5,1.78463031
1.767,1.5,1.78463705
1.768,1.5,1.78464374
1.769,1.5,1.78465039
1.77,1.5,1.784657
1.771,1.5,1.78466357
1.772,1.5,1.7846701
1.773,1.5,1.7846766
1.774,1.5,1.78468307
1.775,1.5,1.78468948
1.776,1.5,1.78469588
1.777,1.5,1.78470224
1.778,1.5,1.78470857
1.779,1.5,1.78471487
1.78,1.5,1.78472113
1.781,1.5,1.78472737
1.782,1.5,1.78473358
1.783,1.5,1.78473976
1.784,1.5,1.78474592
1.785,1.5,1.78475204
1.786,1.5,1.78475815
1.787,1.5,1.78476422
1.788,1.5,1.78477028
1.789,1.5,1.78477631
1.79,1.5,1.78478232
1.791,1.5,1.78478831
1.792,1.5,1.78479427
1.793,1.5,1.78480022
1.794,1.5,1.78480614
1.795,1.5,1.78481204
1.796,1.5,1.78481793
1.797,1.5,1.7848238
1.798,1.5,1.78482965
1.799,1.5,1.78483548
1.8,1.5,1.7848413
0,1.75,0.0119275358
0.001,1.75,0.0119275349
0.002,1.75,0.0119275343
0.003,1.75,0.0119275354
0.004,1.75,0.0119275349
0.005,1.75,0.0119275358
0.006,1.75,0.0119275357
0.007,1.75,0.0119275358
0.008,1.75,0.0119275361
0.009,1.75,0.0119275351
0.01,1.75,0.0119275356
0.011,1.75,0.011927535
0.012,1.75,0.0119275365
0.013,1.75,0.0119275358
0.014,1.75,0.0119275347
0.015,1.75,0.0119275359
0.016,1.75,0.0119275364
0.017,1.75,0.0119275357
0.018,1.75,0.0119275345
0.019,1.75,0.011927534
0.02,1.75,0.0119275344
0.021,1.75,0.0119275361
0.022,1.75,0.0119275357
0.023,1.75,0.0119275345
0.024,1.75,0.0119275364
0.025,1.75,0.0119275361
0.026,1.75,0.0119275357
0.027,1.75,0.0119275339
0.028,1.75,0.011927535
0.029,1.75,0.0119275339
0.03,1.75,0.0119275343
0.031,1.75,0.011927536
0.032,1.75,0.011927534
0.033,1.75,0.0119275339
0.034,1.75,0.0119275344
0.035,1.75,0.0119275359
0.036,1.75,0.0119275352
0.037,1.75,0.0119275352
0.038,1.75,0.0119275359
0.039,1.75,0.0119275331
0.04,1.75,0.0119275347
0.041,1.75,0.011927536
0.042,1.75,0.0119275364
0.043,1.75,0.0119275355
0.044,1.75,0.0119275345
0.045,1.75,0.0119275333
0.046,1.75,0.0119275363
0.047,1.75,0.0119275346
0.048,1.75,0.011927536
0.049,1.75,0.0119275368
0.05,1.75,0.0119275341
0.051,1.75,0.0119275362
0.052,1.75,0.0119275336
0.053,1.75,0.0119275339
0.054,1.75,0.0119275358
0.055,1.75,0.0119275365
0.056,1.75,0.011927536
0.057,1.75,0.0119275338
0.058,1.75,0.0119275362
0.059,1.75,0.0119275359
0.06,1.75,0.0119275341
0.061,1.75,0.0119275369
0.062,1.75,0.0119275356
0.063,1.75,0.0119275358
0.064,1.75,0.0119275359
0.065,1.75,0.0119275335
0.066,1.75,0.0119275339
0.067,1.75,0.0119275345
0.068,1.75,0.0119275363
0.069,1.75,0.0119275359
0.07,1.75,0.0119275361
0.071,1.75,0.0119275337
0.072,1.75,0.0119275344
0.073,1.75,0.0119275365
0.074,1.75,0.0119275367
0.075,1.75,0.0119275342
0.076,1.75,0.0119275331
0.077,1.75,0.0119275338
0.078,1.75,0.0119275362
0.079,1.75,0.0119275356
0.08,1.75,0.0119275344
0.081,1.75,0.0119275357
0.082,1.75,0.0119275362
0.083,1.75,0.0119275358
0.084,1.75,0.0119275339
0.085,1.75,0.0119275344
0.086,1.75,0.0119275354
0.087,1.75,0.0119275343
0.088,1.75,0.0119275365
0.089,1.75,0.0119275354
0.09,1.75,0.0119275336
0.091,1.75,0.0119275338
0.092,1.75,0.0119275363
0.093,1.75,0.0119275366
0.094,1.75,0.0119275333
0.095,1.75,0.0119275342
0.096,1.75,0.0119275338
0.097,1.75,0.0119275358
0.098,1.75,0.0119275342
0.099,1.75,0.0119275344
0.1,1.75,0.011927536
0.101,1.75,0.0119275354
0.102,1.75,0.0119275339
0.103,1.75,0.011927536
0.104,1.75,0.0119275337
0.105,1.75,0.0119275352
0.106,1.75,0.0119275341
0.107,1.75,0.0119275352
0.108,1.75,0.0119275354
0.109,1.75,0.0119275358
0.11,1.75,0.0119275338
0.111,1.75,0.0119275347
0.112,1.75,0.0119275357
0.113,1.75,0.0119275337
0.114,1.75,0.0119275343
0.115,1.75,0.0119275369
0.116,1.75,0.0119275363
0.117,1.75,0.0119275336
0.118,1.75,0.0119275342
0.119,1.75,0.011927534
0.12,1.75,0.0119275335
0.121,1.75,0.0119275352
0.122,1.75,0.0119275343
0.123,1.75,0.0119275357
0.124,1.75,0.0119275359
0.125,1.75,0.0119275341
0.126,1.75,0.0119275357
0.127,1.75,0.0119275361
0.128,1.75,0.0119275344
0.129,1.75,0.0119275345
0.13,1.75,0.0119275355
0.131,1.75,0.0119275339
0.132,1.75,0.011927535
0.133,1.75,0.0119275342
0.134,1.75,0.0119275362
0.135,1.75,0.0119275358
0.136,1.75,0.0119275337
0.137,1.75,0.0119275357
0.138,1.75,0.0119275347
0.139,1.75,0.0119275355
0.14,1.75,0.011927535
0.141,1.75,0.0119275357
0.142,1.75,0.0119275356
0.143,1.75,0.0119275361
0.144,1.75,0.0119275359
0.145,1.75,0.0119275359
0.146,1.75,0.011927537
0.147,1.75,0.0119275363
0.148,1.75,0.0119275353
0.149,1.75,0.0119275356
0.15,1.75,0.0119275339
0.151,1.75,0.0119275345
0.152,1.75,0.0119275355
0.153,1.75,0.011927536
0.154,1.75,0.0119275362
0.155,1.75,0.0119275351
0.156,1.75,0.0119275364
0.157,1.75,0.0119275357
0.158,1.75,0.0119275366
0.159,1.75,0.011927537
0.16,1.75,0.0119275359
0.161,1.75,0.0119275345
0.162,1.75,0.011927536
0.163,1.75,0.0119275358
0.164,1.75,0.0119275352
0.165,1.75,0.011927536
0.166,1.75,0.011927534
0.167,1.75,0.0119275348
0.168,1.75,0.0119275356
0.169,1.75,0.0119275338
0.17,1.75,0.0119275348
0.171,1.75,0.0119275341
0.172,1.75,0.0119275356
0.173,1.75,0.0119275362
0.174,1.75,0.0119275357
0.175,1.75,0.0119275341
0.176,1.75,0.0119275339
0.177,1.75,0.0119275342
0.178,1.75,0.0119275354
0.179,1.75,0.011927534
0.18,1.75,0.0119275331
0.181,1.75,0.0119275341
0.182,1.75,0.0119275355
0.183,1.75,0.0119275365
0.184,1.75,0.0119275344
0.185,1.75,0.0119275337
0.186,1.75,0.0119275348
0.187,1.75,0.011927536
0.188,1.75,0.0119275334
0.189,1.75,0.0119275348
0.19,1.75,0.0119275357
0.191,1.75,0.011927533
0.192,1.75,0.011927535
0.193,1.75,0.0119275358
0.194,1.75,0.0119275364
0.195,1.75,0.0119275335
0.196,1.75,0.0119275341
0.197,1.75,0.0119275337
0.198,1.75,0.0119275351
0.199,1.75,0.0119275331
0.2,1.75,0.0119275346
0.201,1.75,0.0119275362
0.202,1.75,0.0119275341
0.203,1.75,0.0119275347
0.204,1.75,0.0119275345
0.205,1.75,0.0119275337
0.206,1.75,0.0119275346
0.207,1.75,0.0119275371
0.208,1.75,0.0119275376
0.209,1.75,0.0119275357
0.21,1.75,0.0119275348
0.211,1.75,0.0119275368
0.212,1.75,0.0119275359
0.213,1.75,0.011927534
0.214,1.75,0.0119275362
0.215,1.75,0.0119275353
0.216,1.75,0.0119275343
0.217,1.75,0.0119275366
0.218,1.75,0.0119275344
0.219,1.75,0.011927536
0.22,1.75,0.0119275365
0.221,1.75,0.0119275362
0.222,1.75,0.0119275339
0.223,1.75,0.0119275343
0.224,1.75,0.0119275352
0.225,1.75,0.0119275369
0.226,1.75,0.0119275365
0.227,1.75,0.0119275356
0.228,1.75,0.0119275342
0.229,1.75,0.011927534
0.23,1.75,0.0119275365
0.231,1.75,0.0119275361
0.232,1.75,0.0119275359
0.233,1.75,0.0119275356
0.234,1.75,0.0119275349
0.235,1.75,0.011927536
0.236,1.75,0.0119275366
0.237,1.75,0.0119275358
0.238,1.75,0.0119275344
0.239,1.75,0.0119275364
0.24,1.75,0.0119275357
0.241,1.75,0.0119275342
0.242,1.75,0.0119275341
0.243,1.75,0.0119275346
0.244,1.75,0.011927536
0.245,1.75,0.0119275355
0.246,1.75,0.011927535
0.247,1.75,0.0119275361
0.248,1.75,0.011927533
0.249,1.75,0.0119275344
0.25,1.75,0.0119275365
0.251,1.75,0.0119275359
0.252,1.75,0.0119275345
0.253,1.75,0.0119275338
0.254,1.75,0.0119275346
0.255,1.75,0.0119275358
0.256,1.75,0.0119275343
0.257,1.75,0.0119275336
0.258,1.75,0.0119275339
0.259,1.75,0.0119275345
0.26,1.75,0.0119275344
0.261,1.75,0.0119275354
0.262,1.75,0.0119275366
0.263,1.75,0.0119275375
0.264,1.75,0.0119275352
0.265,1.75,0.0119275341
0.266,1.75,0.011927536
0.267,1.75,0.0119275364
0.268,1.75,0.0119275357
0.269,1.75,0.0119275324
0.27,1.75,0.0119275353
0.271,1.75,0.011927537
0.272,1.75,0.0119275355
0.273,1.75,0.0119275342
0.274,1.75,0.0119275363
0.275,1.75,0.0119275332
0.276,1.75,0.0119275343
0.277,1.75,0.0119275343
0.278,1.75,0.0119275345
0.279,1.75,0.0119275361
0.28,1.75,0.0119275338
0.281,1.75,0.0119275345
0.282,1.75,0.0119275359
0.283,1.75,0.0119275354
0.284,1.75,0.0119275341
0.285,1.75,0.0119275355
0.286,1.75,0.0119275355
0.287,1.75,0.0119275333
0.288,1.75,0.0119275335
0.289,1.75,0.0119275343
0.29,1.75,0.0119275347
0.291,1.75,0.0119275341
0.292,1.75,0.0119275359
0.293,1.75,0.0119275358
0.294,1.75,0.0119275367
0.295,1.75,0.011927536
0.296,1.75,0.0119275347
0.297,1.75,0.011927533
0.298,1.75,0.0119275348
0.299,1.75,0.0119275368
0.3,1.75,0.0119275357
0.301,1.75,0.0119275336
0.302,1.75,0.0119275332
0.303,1.75,0.0119275352
0.304,1.75,0.0119275348
0.305,1.75,0.0119275358
0.306,1.75,0.0119275343
0.307,1.75,0.0119275334
0.308,1.75,0.0119275357
0.309,1.75,0.0119275375
0.31,1.75,0.0119275364
0.311,1.75,0.011927534
0.312,1.75,0.0119275347
0.313,1.75,0.0119275356
0.314,1.75,0.0119275342
0.315,1.75,0.0119275354
0.316,1.75,0.0119275358
0.317,1.75,0.0119275354
0.318,1.75,0.0119275337
0.319,1.75,0.0119275344
0.32,1.75,0.0119275351
0.321,1.75,0.0119275351
0.322,1.75,0.0119275367
0.323,1.75,0.0119275361
0.324,1.75,0.0119275358
0.325,1.75,0.0119275351
0.326,1.75,0.0119275363
0.327,1.75,0.0119275364
0.328,1.75,0.0119275357
0.329,1.75,0.0119275348
0.33,1.75,0.0119275358
0.331,1.75,0.0119275359
0.332,1.75,0.011927536
0.333,1.75,0.011927536
0.334,1.75,0.0119275369
0.335,1.75,0.011927537
0.336,1.75,0.0119275351
0.337,1.75,0.011927535
0.338,1.75,0.0119275365
0.339,1.75,0.0119275356
0.34,1.75,0.0119275362
0.341,1.75,0.0119275349
0.342,1.75,0.0119275341
0.343,1.75,0.0119275354
0.344,1.75,0.0119275364
0.345,1.75,0.0119275353
0.346,1.75,0.0119275337
0.347,1.75,0.0119275349
0.348,1.75,0.0119275359
0.349,1.75,0.0119275348
0.35,1.75,0.0119275357
0.351,1.75,0.0119275353
0.352,1.75,0.0119275335
0.353,1.75,0.0119275345
0.354,1.75,0.0119275357
0.355,1.75,0.0119275352
0.356,1.75,0.0119275355
0.357,1.75,0.0119275355
0.358,1.75,0.0119275354
0.359,1.75,0.0119275357
0.36,1.75,0.0119275348
0.361,1.75,0.0119275367
0.362,1.75,0.0119275365
0.363,1.75,0.0119275365
0.364,1.75,0.011927535
0.365,1.75,0.0119275332
0.366,1.75,0.0119275346
0.367,1.75,0.0119275359
0.368,1.75,0.0119275349
0.369,1.75,0.0119275364
0.37,1.75,0.0119275356
0.371,1.75,0.0119275351
0.372,1.75,0.0119275373
0.373,1.75,0.0119275375
0.374,1.75,0.0119275358
0.375,1.75,0.011927535
0.376,1.75,0.011927535
0.377,1.75,0.0119275341
0.378,1.75,0.0119275353
0.379,1.75,0.011927535
0.38,1.75,0.0119275362
0.381,1.75,0.0119275338
0.382,1.75,0.0119275354
0.383,1.75,0.0119275373
0.384,1.75,0.0119275359
0.385,1.75,0.0119275343
0.386,1.75,0.0119275361
0.387,1.75,0.0119275365
0.388,1.75,0.0119275359
0.389,1.75,0.0119275346
0.39,1.75,0.0119275356
0.391,1.75,0.0119275343
0.392,1.75,0.0119275356
0.393,1.75,0.0119275337
0.394,1.75,0.0119275346
0.395,1.75,0.011927536
0.396,1.75,0.0119275345
0.397,1.75,0.0119275354
0.398,1.75,0.0119275375
0.399,1.75,0.0119275364
0.4,1.75,0.011927536
0.401,1.75,0.0119275359
0.402,1.75,0.0119275355
0.403,1.75,0.0119275341
0.404,1.75,0.0119275351
0.405,1.75,0.0119275336
0.406,1.75,0.0119275343
0.407,1.75,0.0119275356
0.408,1.75,0.0119275339
0.409,1.75,0.0119275338
0.41,1.75,0.0119275339
0.411,1.75,0.0119275348
0.412,1.75,0.011927536
0.413,1.75,0.0119275345
0.414,1.75,0.0119275346
0.415,1.75,0.0119275348
0.416,1.75,0.0119275361
0.417,1.75,0.0119275342
0.418,1.75,0.0119275348
0.419,1.75,0.0119275357
0.42,1.75,0.0119275336
0.421,1.75,0.0119275341
0.422,1.75,0.0119275355
0.423,1.75,0.0119275341
0.424,1.75,0.0119275364
0.425,1.75,0.0119275368
0.426,1.75,0.0119275353
0.427,1.75,0.0119275349
0.428,1.75,0.011927535
0.429,1.75,0.0119275345
0.43,1.75,0.0119275355
0.431,1.75,0.011927535
0.432,1.75,0.0119275357
0.433,1.75,0.0119275338
0.434,1.75,0.0119275338
0.435,1.75,0.0119275352
0.436,1.75,0.011927534
0.437,1.75,0.011927536
0.438,1.75,0.0119275361
0.439,1.75,0.0119275363
0.44,1.75,0.0119275349
0.441,1.75,0.0119275361
0.442,1.75,0.0119275352
0.443,1.75,0.0119275351
0.444,1.75,0.0119275345
0.445,1.75,0.0119275357
0.446,1.75,0.0119275342
0.447,1.75,0.0119275348
0.448,1.75,0.0119275339
0.449,1.75,0.0119275355
0.45,1.75,0.0119275342
0.451,1.75,0.0119275344
0.452,1.75,0.0119275356
0.453,1.75,0.0119275357
0.454,1.75,0.0119275336
0.455,1.75,0.0119275362
0.456,1.75,0.0119275343
0.457,1.75,0.0119275343
0.458,1.75,0.0119275362
0.459,1.75,0.0119275362
0.46,1.75,0.0119275361
0.461,1.75,0.0119275354
0.462,1.75,0.0119275336
0.463,1.75,0.0119275356
0.464,1.75,0.0119275344
0.465,1.75,0.0119275359
0.466,1.75,0.011927535
0.467,1.75,0.011927535
0.468,1.75,0.0119275368
0.469,1.75,0.0119275348
0.47,1.75,0.0119275336
0.471,1.75,0.0119275364
0.472,1.75,0.0119275365
0.473,1.75,0.0119275355
0.474,1.75,0.0119275341
0.475,1.75,0.0119275345
0.476,1.75,0.0119275367
0.477,1.75,0.0119275365
0.478,1.75,0.0119275338
0.479,1.75,0.0119275353
0.48,1.75,0.0119275354
0.481,1.75,0.0119275343
0.482,1.75,0.011927536
0.483,1.75,0.0119275338
0.484,1.75,0.0119275336
0.485,1.75,0.0119275339
0.486,1.75,0.0119275344
0.487,1.75,0.0119275354
0.488,1.75,0.0119275337
0.489,1.75,0.0119275335
0.49,1.75,0.0119275348
0.491,1.75,0.0119275355
0.492,1.75,0.0119275338
0.493,1.75,0.0119275361
0.494,1.75,0.0119275354
0.495,1.75,0.0119275327
0.496,1.75,0.0119275337
0.497,1.75,0.0119275366
0.498,1.75,0.011927536
0.499,1.75,0.0119275326
0.5,1.75,0.0119275355
0.501,1.75,0.0119275358
0.502,1.75,0.0119275339
0.503,1.75,0.0119275329
0.504,1.75,0.011927534
0.505,1.75,0.0119275347
0.506,1.75,0.0119275367
0.507,1.75,0.0119275365
0.508,1.75,0.011927535
0.509,1.75,0.0119275356
0.51,1.75,0.0119275347
0.511,1.75,0.011927534
0.512,1.75,0.0119275338
0.513,1.75,0.0119275337
0.514,1.75,0.0119275359
0.515,1.75,0.0119275348
0.516,1.75,0.0119275342
0.517,1.75,0.0119275353
0.518,1.75,0.0119275358
0.519,1.75,0.0119275356
0.52,1.75,0.0119275363
0.521,1.75,0.0119275344
0.522,1.75,0.011927536
0.523,1.75,0.0119275335
0.524,1.75,0.0119275347
0.525,1.75,0.0119275367
0.526,1.75,0.0119275355
0.527,1.75,0.0119275353
0.528,1.75,0.0119275345
0.529,1.75,0.0119275366
0.53,1.75,0.0119275365
0.531,1.75,0.0119275358
0.532,1.75,0.0119275362
0.533,1.75,0.0119275363
0.534,1.75,0.0119275353
0.535,1.75,0.0119275347
0.536,1.75,0.0119275363
0.537,1.75,0.0119275361
0.538,1.75,0.0119275338
0.539,1.75,0.0119275338
0.54,1.75,0.011927536
0.541,1.75,0.0119275353
0.542,1.75,0.0119275338
0.543,1.75,0.0119275329
0.544,1.75,0.0119275341
0.545,1.75,0.011927536
0.546,1.75,0.0119275359
0.547,1.75,0.0119275364
0.548,1.75,0.0119275337
0.549,1.75,0.0119275356
0.55,1.75,0.0119275359
0.551,1.75,0.0119275338
0.552,1.75,0.0119275369
0.553,1.75,0.0119275358
0.554,1.75,0.0119275337
0.555,1.75,0.0119275351
0.556,1.75,0.0119275371
0.557,1.75,0.0119275364
0.558,1.75,0.0119275334
0.559,1.75,0.0119275345
0.56,1.75,0.0119275355
0.561,1.75,0.0119275335
0.562,1.75,0.0119275327
0.563,1.75,0.0119275347
0.564,1.75,0.0119275342
0.565,1.75,0.0119275349
0.566,1.75,0.0119275361
0.567,1.75,0.0119275357
0.568,1.75,0.0119275344
0.569,1.75,0.0119275345
0.57,1.75,0.0119275368
0.571,1.75,0.0119275364
0.572,1.75,0.0119275355
0.573,1.75,0.0119275353
0.574,1.75,0.0119275344
0.575,1.75,0.0119275367
0.576,1.75,0.0119275349
0.577,1.75,0.0119275349
0.578,1.75,0.0119275351
0.579,1.75,0.0119275345
0.58,1.75,0.0119275356
0.581,1.75,0.011927534
0.582,1.75,0.0119275344
0.583,1.75,0.0119275347
0.584,1.75,0.0119275348
0.585,1.75,0.0119275356
0.586,1.75,0.011927536
0.587,1.75,0.0119275358
0.588,1.75,0.0119275366
0.589,1.75,0.0119275365
0.59,1.75,0.0119275341
0.591,1.75,0.0119275358
0.592,1.75,0.0119275353
0.593,1.75,0.0119275348
0.594,1.75,0.0119275366
0.595,1.75,0.0119275372
0.596,1.75,0.0119275359
0.597,1.75,0.0119275364
0.598,1.75,0.011927534
0.599,1.75,0.0119275344
0.6,1.75,0.0119275355
0.601,1.75,0.011927536
0.602,1.75,0.0119275356
0.603,1.75,0.0119275347
0.604,1.75,0.0119275357
0.605,1.75,0.0119275341
0.606,1.75,0.0119275331
0.607,1.75,0.0119275344
0.608,1.75,0.0119275358
0.609,1.75,0.0119275346
0.61,1.75,0.0119275364
0.611,1.75,0.0119275368
0.612,1.75,0.0119275354
0.613,1.75,0.0119275352
0.614,1.75,0.0119275357
0.615,1.75,0.0119275344
0.616,1.75,0.0119275358
0.617,1.75,0.011927536
0.618,1.75,0.0119275346
0.619,1.75,0.011927534
0.62,1.75,0.0119275356
0.621,1.75,0.0119275354
0.622,1.75,0.0119275348
0.623,1.75,0.0119275361
0.624,1.75,0.0119275341
0.625,1.75,0.0119275342
0.626,1.75,0.0119275363
0.627,1.75,0.0119275363
0.628,1.75,0.0119275354
0.629,1.75,0.0119275349
0.63,1.75,0.0119275355
0.631,1.75,0.0119275366
0.632,1.75,0.0119275367
0.633,1.75,0.0119275367
0.634,1.75,0.0119275361
0.635,1.75,0.0119275367
0.636,1.75,0.0119275365
0.637,1.75,0.0119275352
0.638,1.75,0.0119275348
0.639,1.75,0.0119275332
0.64,1.75,0.0119275335
0.641,1.75,0.0119275346
0.642,1.75,0.0119275364
0.643,1.75,0.0119275348
0.644,1.75,0.0119275329
0.645,1.75,0.0119275344
0.646,1.75,0.0119275367
0.647,1.75,0.0119275365
0.648,1.75,0.0119275362
0.649,1.75,0.0119275342
0.65,1.75,0.0119275345
0.651,1.75,0.0119275362
0.652,1.75,0.0119275338
